binome_id,mentor_id,workfield,mentee_id,field_of_study,study_level,degree,needs,average_grade,program,engagement_score,desired_exchange_frequency,binome_score,target,binome_statut
100164,63877,"Accounting, management",184063,"IT, IS, Data, Web, Tech",Bac+3,Autre,"[pro, study]",Good,PP,1.492987963300922,Once every two weeks (or Bi-weekly),0.0,0,REJECTED
100165,50854,Engineering,190446,"Education, Teaching",Bac+3,Licence,[study],Good,PNP,1.1703173266388731,Once a week,0.0,0,REJECTED
100166,55855,Marketing,188644,"Education, Teaching",Bac+4,Licence,[pro],Good,PNP,0.0,Once a week,0.0,0,REJECTED
100167,57392,Computer science,189610,"IT, IS, Data, Web, Tech",Bac+3,Master,[study],Very good,PNP,1.8451411960376096,Once every two weeks (or Bi-weekly),2.580282296187934,0,REJECTED
100168,63949,"Accounting, management",188142,"Accounting, Finance",Bac+2,Master,[pro],Not specified (or Not provided),PNP,0.5431731115341821,Once a week,3.245226468570063,0,REJECTED
100169,68091,"Accounting, management",180753,"Banking, Insurance and Finance",Bac+4,Licence,[pro],Not specified (or Not provided),PNP,0.4749667187983133,Once a week,0.023347292872242464,0,REJECTED
100170,55791,Computer science,191564,Engineering,Bac+3,BTS,[pro],Very good,PNP,1.596561660390543,Once a week,4.960548003284938,0,REJECTED
100171,54931,Teaching,186851,"Accounting, Finance",Bac+5+,Master,"[pro, study]",Not specified (or Not provided),PNP,1.3607562109475977,Once a week,1.0949166446497736,0,CANCELLED
100172,69894,Healthcare,185104,"IT, IS, Data, Web, Tech",Bac+4,BTS,"[pro, study]",Not specified (or Not provided),PNP,1.6214094155633627,More than once per week,1.8011076903743866,0,CANCELLED
100173,50202,Computer science,207299,Engineering,Bac+1,BTS,[pro],Below average,PNP,1.3277221803462462,More than once per week,0.2040747207830369,0,REJECTED
100174,61447,Banking-Finance,203727,"Accounting, Finance",Bac+5+,Licence,[pro],Not specified (or Not provided),PNP,0.44318728252797945,Once a week,0.0,0,REJECTED
100175,62688,Computer science,195190,"Accounting, Finance",Bac+3,Autre,[pro],Average,PNP,2.2941131534579764,Once a week,0.15429813841773599,0,CANCELLED
100176,54389,Teaching,203310,"Banking, Insurance and Finance",Bac+3,BTS,"[pro, study]",Very good,PP,0.0,Once every two weeks (or Bi-weekly),4.572636551861299,0,CANCELLED
100177,52327,Engineering,193421,"Marketing, Communication",Bac+5+,Licence,[pro],Not specified (or Not provided),PNP,4.0,Once every two weeks (or Bi-weekly),4.6946212525810225,1,COMPLETED
100178,58004,Banking-Finance,203211,"Law, Legal Studies",Bac+4,BTS,[pro],Not specified (or Not provided),PNP,1.3658059616050493,Once every two weeks (or Bi-weekly),9.99638759777492,1,COMPLETED
100179,69315,Engineering,191202,"Accounting, Finance",Bac+3,Licence,[pro],Not specified (or Not provided),PNP,1.318514268395849,Once every two weeks (or Bi-weekly),2.1826462945725353,0,CANCELLED
100180,57777,Engineering,191103,"IT, IS, Data, Web, Tech",Bac+1,BTS,[pro],Average,PNP,0.0,More than once per week,0.0,0,REJECTED
100181,50197,Healthcare,189417,"Banking, Insurance and Finance",Bac+5+,BTS,[pro],Not specified (or Not provided),PNP,1.1937605226132324,Once a week,0.0,0,REJECTED
100182,51930,Healthcare,188359,Engineering,Bac+1,Licence,[study],Not specified (or Not provided),PNP,3.1855492478605223,More than once per week,2.3687646372204734,0,REJECTED
100183,61774,"Accounting, management",183685,"IT, IS, Data, Web, Tech",Bac+2,Master,"[pro, study]",Excellent,PP,1.4639655166736514,Once every two weeks (or Bi-weekly),3.3716234417070443,0,REJECTED
100184,65087,Marketing,204661,"Banking, Insurance and Finance",Bac+4,BTS,[pro],Average,PNP,2.563988080144991,Once every two weeks (or Bi-weekly),0.0,0,CANCELLED
100185,59339,"Accounting, management",189869,"IT, IS, Data, Web, Tech",Bac+3,Licence,[study],Not specified (or Not provided),PNP,2.087466198276333,Once every two weeks (or Bi-weekly),5.109576529721222,1,COMPLETED
100186,61589,Computer science,198366,"Commerce, Management, Economics, Management",Bac+2,Master,"[pro, study]",Average,PNP,1.0456685419944085,Once a week,5.580345830624345,0,REJECTED
100187,68895,Computer science,184944,"IT, IS, Data, Web, Tech",Bac+2,BTS,[pro],Average,PP,0.8428253739586651,Once a week,4.604718522640456,0,REJECTED
100188,65708,Banking-Finance,204276,"IT, IS, Data, Web, Tech",Bac+5+,Autre,"[pro, study]",Good,PNP,0.5419822743913918,Once a week,0.42654548343984766,0,REJECTED
100189,67043,Healthcare,195410,"Banking, Insurance and Finance",Bac+3,BTS,[pro],Not specified (or Not provided),PNP,0.9558990459129727,Once every two weeks (or Bi-weekly),0.14991437524689433,0,REJECTED
100190,52811,Other,195471,"Education, Teaching",Bac+3,BTS,[pro],Not specified (or Not provided),PP,1.8398436822071509,Once a week,1.7651827284179586,1,COMPLETED
100191,64243,Computer science,189678,"Banking, Insurance and Finance",Bac+5+,Master,[pro],Not specified (or Not provided),PNP,2.953176486059923,Once a week,6.519999750278375,1,COMPLETED
100192,56546,Banking-Finance,204575,"Banking, Insurance and Finance",Bac+3,BTS,"[pro, study]",Average,PNP,3.0321557545596463,Once every two weeks (or Bi-weekly),5.899164442719712,1,COMPLETED
100193,51986,Engineering,188633,"Healthcare, Medicine",Bac+2,Master,[pro],Excellent,PNP,0.0,Once a week,,0,REJECTED
100194,58338,Teaching,188462,"Commerce, Management, Economics, Management",Bac+2,Licence,[pro],Good,PNP,1.627348625330719,More than once per week,1.839805973501026,0,REJECTED
100195,61411,Teaching,193888,"IT, IS, Data, Web, Tech",Bac+4,Licence,[study],Not specified (or Not provided),PP,0.34593817368696356,Once every two weeks (or Bi-weekly),3.1491506595375136,0,REJECTED
100196,52911,Engineering,196727,"IT, IS, Data, Web, Tech",Bac+3,BTS,"[pro, study]",Not specified (or Not provided),PP,0.9477041075749184,Once a week,3.6193022266868797,0,REJECTED
100197,51734,Marketing,205782,"Healthcare, Medicine",Bac+1,Master,[study],Below average,PP,1.5262452792903212,Once a week,5.009024770260803,1,COMPLETED
100198,68227,Healthcare,196203,Engineering,Bac+3,Master,[pro],Not specified (or Not provided),PNP,1.8425229409006547,Once a week,9.250629225790014,1,COMPLETED
100199,58680,Computer science,183081,"IT, IS, Data, Web, Tech",Bac+2,Master,[study],Average,PNP,2.6286407254115285,Once a week,3.3852611384236155,0,CANCELLED
100200,69360,Banking-Finance,203021,Engineering,Bac+5+,Autre,[pro],Not specified (or Not provided),PP,1.5929821407013383,Once every two weeks (or Bi-weekly),6.563493748311113,1,COMPLETED
100201,68343,Human Resources,189449,"Marketing, Communication",Bac+2,Licence,[pro],Average,PNP,1.6940559009481575,Once every two weeks (or Bi-weekly),1.9717194678521752,0,REJECTED
100202,55759,Computer science,195657,"IT, IS, Data, Web, Tech",Bac+4,Master,"[pro, study]",Not specified (or Not provided),PP,0.6645459889122642,Once a week,4.451858625423414,0,CANCELLED
100203,52385,Banking-Finance,182291,"Accounting, Finance",Bac+4,BTS,[pro],Not specified (or Not provided),PNP,1.7125325922812205,Once every two weeks (or Bi-weekly),0.0,0,REJECTED
100204,61111,Computer science,181532,"Commerce, Management, Economics, Management",Bac+4,Licence,[pro],Very good,PNP,0.0,Once a week,5.642451869866536,0,CANCELLED
100205,54736,"Accounting, management",207998,"Banking, Insurance and Finance",Bac+3,BTS,[pro],Not specified (or Not provided),PP,1.3843230845005685,Once every two weeks (or Bi-weekly),3.808082218196163,0,REJECTED
100206,51802,Teaching,184362,"Accounting, Finance",Bac+1,Master,"[pro, study]",Excellent,PNP,2.22648114913857,More than once per week,1.4550703308003359,1,COMPLETED
100207,58155,"Accounting, management",198037,"Healthcare, Medicine",Bac+5+,Licence,"[pro, study]",Not specified (or Not provided),PP,0.17248979186984104,Once a week,0.913992962425316,0,CANCELLED
100208,58120,Computer science,196015,"Accounting, Finance",Bac+2,Master,[pro],Good,PNP,0.4938520136402398,Once a week,0.5388398878483569,0,REJECTED
100209,56616,Computer science,184988,"Accounting, Finance",Bac+4,BTS,[pro],Not specified (or Not provided),PNP,0.3830516465617333,Once every two weeks (or Bi-weekly),1.5769201372213661,0,CANCELLED
100210,64257,Human Resources,186344,"Commerce, Management, Economics, Management",Bac+1,Master,"[pro, study]",Good,PNP,0.0,Once every two weeks (or Bi-weekly),3.5836689118115235,0,REJECTED
100211,64486,Engineering,188430,"IT, IS, Data, Web, Tech",Bac+2,Master,"[pro, study]",Not specified (or Not provided),PP,0.04438449503051309,Once a week,2.7161948029570615,0,REJECTED
100212,66646,Human Resources,195693,Engineering,Bac+3,BTS,[pro],Not specified (or Not provided),PNP,3.516674391481401,Once every two weeks (or Bi-weekly),10.59935624847879,1,COMPLETED
100213,64075,Computer science,189106,"IT, IS, Data, Web, Tech",Bac+3,Licence,[pro],Average,PNP,0.4858318841893101,Once a week,5.5697851468967645,0,CANCELLED
100214,59208,Healthcare,181438,"Commerce, Management, Economics, Management",Bac+5+,Licence,[pro],Not specified (or Not provided),PP,1.0704657631026064,More than once per week,5.667074403911588,0,REJECTED
100215,66371,Law,199400,"IT, IS, Data, Web, Tech",Bac+4,Licence,"[pro, study]",Not specified (or Not provided),PP,3.329413787579979,Once a week,0.0,0,CANCELLED
100216,61835,Law,194819,"Commerce, Management, Economics, Management",Bac+5+,BTS,[study],Very good,PP,2.697378200498206,Once a week,2.5225358868388867,1,COMPLETED
100217,63168,Engineering,189652,"Commerce, Management, Economics, Management",Bac+3,Master,"[pro, study]",Not specified (or Not provided),PNP,2.8504103071747147,More than once per week,6.128852387933616,1,COMPLETED
100218,52049,Marketing,204550,Engineering,Bac+2,BTS,[pro],Excellent,PNP,0.41098837658718756,Once every two weeks (or Bi-weekly),0.0,0,REJECTED
100219,55423,Engineering,186389,"Commerce, Management, Economics, Management",Bac+3,BTS,[study],Not specified (or Not provided),PNP,2.3579261068164423,Once every two weeks (or Bi-weekly),5.133640755091634,1,COMPLETED
100220,64589,nan,202361,"Accounting, Finance",Bac+4,Licence,[pro],Good,PP,1.6275515794776012,More than once per week,1.500060351149951,0,REJECTED
100221,69492,Computer science,183079,"Banking, Insurance and Finance",Bac+1,BTS,[pro],Not specified (or Not provided),PNP,1.1232538858726213,Once a week,0.4096003779820552,0,REJECTED
100222,57158,Healthcare,186295,"Healthcare, Medicine",Bac+5+,Licence,[study],Good,PP,3.4767940395656782,Once a week,0.0,0,REJECTED
100223,60248,Banking-Finance,193703,"Banking, Insurance and Finance",Bac+3,Master,"[pro, study]",Not specified (or Not provided),PP,1.5474515216157592,Once a week,1.6064506713734203,1,COMPLETED
100224,57400,Teaching,198642,"Law, Legal Studies",Bac+4,Autre,"[pro, study]",Very good,PNP,0.39687449936092534,Once a week,4.392456235552021,0,CANCELLED
100225,69554,Healthcare,188558,"IT, IS, Data, Web, Tech",Bac+4,Master,[pro],Average,PNP,2.613354617518057,More than once per week,6.289941466816973,1,COMPLETED
100226,59874,Banking-Finance,199375,"Accounting, Finance",Bac+4,Licence,[pro],Very good,PNP,1.1068457006034058,Once every two weeks (or Bi-weekly),0.7401479210140098,0,REJECTED
100227,65151,Other,183741,"IT, IS, Data, Web, Tech",Bac+1,Master,[pro],Average,PNP,1.4249864408812343,Once every two weeks (or Bi-weekly),4.184241146179405,0,REJECTED
100228,68639,Engineering,193881,Engineering,Bac+3,Master,[pro],Good,PNP,1.148424549626724,More than once per week,4.171320899269544,0,CANCELLED
100229,51154,Other,196469,"IT, IS, Data, Web, Tech",Bac+3,Master,[pro],Very good,PP,1.6049962729768876,More than once per week,4.295537853196615,1,COMPLETED
100230,54499,Healthcare,195414,"Commerce, Management, Economics, Management",Bac+3,Master,"[pro, study]",Not specified (or Not provided),PNP,2.448537205318159,More than once per week,5.924901375218598,0,CANCELLED
100231,56295,nan,194329,"Commerce, Management, Economics, Management",Bac+5+,BTS,"[pro, study]",Average,PP,0.39348530126866044,Once every two weeks (or Bi-weekly),2.4471071084092264,0,REJECTED
100232,62183,Computer science,198877,"Law, Legal Studies",Bac+1,Licence,[pro],Not specified (or Not provided),PNP,0.0,Once every two weeks (or Bi-weekly),2.015874873628996,0,REJECTED
100233,62874,Engineering,209291,"IT, IS, Data, Web, Tech",Bac+5+,Licence,"[pro, study]",Not specified (or Not provided),PNP,0.0,Once a week,0.0,0,REJECTED
100234,68032,Healthcare,196382,Engineering,Bac+3,Licence,[pro],Not specified (or Not provided),PNP,0.0,More than once per week,4.887347924075492,0,REJECTED
100235,55539,Other,202831,Other,Bac+3,Licence,"[pro, study]",Not specified (or Not provided),PNP,1.2673107396124805,Once a week,5.04395180150924,0,CANCELLED
100236,59637,Computer science,188323,"IT, IS, Data, Web, Tech",Bac+2,Autre,[pro],Excellent,PNP,0.6527342407588441,Once a week,3.4495177374450776,0,REJECTED
100237,65586,Computer science,187588,Other,Bac+3,Master,[pro],Excellent,PNP,0.6367928167250309,Once every two weeks (or Bi-weekly),5.679910597098312,0,CANCELLED
100238,52557,Engineering,180903,"IT, IS, Data, Web, Tech",Bac+3,BTS,[pro],Not specified (or Not provided),PNP,3.5101927808341946,Once every two weeks (or Bi-weekly),8.71455223740278,1,COMPLETED
100239,55592,Teaching,191648,"Law, Legal Studies",Bac+2,BTS,"[pro, study]",Very good,PNP,2.776659740535595,Once every two weeks (or Bi-weekly),6.0582689868866115,1,COMPLETED
100240,66482,Healthcare,201467,Other,Bac+4,Master,[pro],Very good,PNP,2.290961439219558,Once a week,1.1258823117705279,1,COMPLETED
100241,52200,Engineering,205797,Other,Bac+2,Licence,[study],Excellent,PNP,0.5480375878038722,Once every two weeks (or Bi-weekly),2.781279137240425,0,REJECTED
100242,64172,Computer science,202574,"Banking, Insurance and Finance",Bac+4,Master,[pro],Not specified (or Not provided),PNP,1.5596594971523408,Once a week,2.0728658705080925,0,REJECTED
100243,52961,"Accounting, management",189955,"Law, Legal Studies",Bac+3,BTS,"[pro, study]",Very good,PP,1.907082885649921,Once a week,4.584736897956425,1,COMPLETED
100244,64207,Engineering,182804,"IT, IS, Data, Web, Tech",Bac+4,Master,[pro],Good,PNP,2.6228589423315603,Once every two weeks (or Bi-weekly),5.313295868587691,0,REJECTED
100245,61969,Healthcare,197610,"Banking, Insurance and Finance",Bac+1,Master,[pro],Good,PNP,3.3168498936482127,More than once per week,1.7397797086073319,1,COMPLETED
100246,52869,Banking-Finance,181284,"Commerce, Management, Economics, Management",Bac+1,Licence,[pro],Not specified (or Not provided),PNP,1.0779447023669022,Once a week,1.6411724653614579,0,REJECTED
100247,67340,Marketing,180689,"Commerce, Management, Economics, Management",Bac+4,Autre,[pro],Not specified (or Not provided),PNP,2.1336031610986255,Once every two weeks (or Bi-weekly),10.398761260632295,1,COMPLETED
100248,63992,Teaching,201527,Engineering,Bac+3,BTS,[pro],Good,PP,0.0,Once a week,5.924863398452247,0,CANCELLED
100249,55699,"Accounting, management",184782,"IT, IS, Data, Web, Tech",Bac+4,Licence,[pro],Good,PP,1.4520578302616025,Once a week,4.484833515009885,0,REJECTED
100250,53987,Engineering,201265,Other,Bac+1,Master,[pro],Not specified (or Not provided),PP,3.736641409253776,Once every two weeks (or Bi-weekly),7.014894623124066,1,COMPLETED
100251,63446,Healthcare,209011,Engineering,Bac+4,Master,"[pro, study]",Not specified (or Not provided),PNP,0.39930442414396194,Once a week,5.095888262339152,0,REJECTED
100252,51218,Engineering,184507,"Education, Teaching",Bac+1,Autre,[study],Not specified (or Not provided),PNP,0.0,Once a week,6.874887524724829,0,CANCELLED
100253,54735,Law,181996,"Law, Legal Studies",Bac+3,Licence,[pro],Not specified (or Not provided),PNP,1.855378027717603,Once a week,5.125351663616018,0,REJECTED
100254,61296,Computer science,200765,"Healthcare, Medicine",Bac+5+,BTS,[study],Not specified (or Not provided),PNP,0.21130107392504016,Once a week,2.528938951012594,0,CANCELLED
100255,54555,Teaching,204064,"IT, IS, Data, Web, Tech",Bac+1,BTS,[pro],Very good,PNP,1.475037468369742,Once every two weeks (or Bi-weekly),6.622220164136537,1,COMPLETED
100256,59146,Computer science,205685,"Banking, Insurance and Finance",Bac+3,Licence,[study],Not specified (or Not provided),PP,1.4346480417832197,Once a week,2.485711444249885,0,CANCELLED
100257,58050,Computer science,209521,"Commerce, Management, Economics, Management",Bac+3,Master,[pro],Not specified (or Not provided),PNP,2.801161111962873,More than once per week,8.825179660374786,1,COMPLETED
100258,62757,Banking-Finance,196813,"IT, IS, Data, Web, Tech",Bac+5+,Licence,"[pro, study]",Not specified (or Not provided),PP,0.875032735707682,More than once per week,0.0,0,REJECTED
100259,69830,Other,202084,"Commerce, Management, Economics, Management",Bac+2,Licence,[study],Good,PNP,2.0023860372425117,Once every two weeks (or Bi-weekly),8.343789611182762,1,COMPLETED
100260,67429,Other,208702,Engineering,Bac+4,Master,"[pro, study]",Not specified (or Not provided),PNP,0.35391852813177055,Once a week,0.0,0,REJECTED
100261,56893,Engineering,200165,"IT, IS, Data, Web, Tech",Bac+4,BTS,[pro],Good,PNP,0.7511014281065689,Once a week,2.7214614508023818,0,REJECTED
100262,68077,nan,205178,"Banking, Insurance and Finance",Bac+2,Licence,"[pro, study]",Not specified (or Not provided),PNP,0.36165691371282666,Once a week,1.9624283014430797,0,REJECTED
100263,64373,Banking-Finance,188631,"Banking, Insurance and Finance",Bac+2,Master,[pro],Not specified (or Not provided),PNP,1.7433101832475895,More than once per week,5.508178709865195,0,CANCELLED
100264,64565,Engineering,205560,"IT, IS, Data, Web, Tech",Bac+2,Master,[study],Below average,PP,0.6053715340225695,Once a week,8.974689028140714,0,REJECTED
100265,53436,Healthcare,201852,Engineering,Bac+4,BTS,[pro],Average,PP,0.9074554391306566,Once a week,0.0,0,REJECTED
